"PORTAL";"URL_ANUNCIO";"COD_POSTAL";"MUNICIPIO";"DISTRITO";"BARRIO";"PRECIO";"M2";"FECHA_PROCESADO"
idealista;http://www.idealista.com/29628669;"28982";Parla;Calle Pinto-San Roque;;"350";"50";"2017-11-01"
idealista;http://www.idealista.com/29636181;"28901";Getafe;San Isidro;;"1400";"195";"2017-11-01"
idealista;http://www.idealista.com/29651653;"28770";Colmenar Viejo;Centro;;"3500";"1000";"2017-11-01"
idealista;http://www.idealista.com/29657972;"28821";Coslada;Coslada Pueblo;;"1100";"150";"2017-11-01"
idealista;http://www.idealista.com/29666130;"28921";Alcorcón;Centro;Casco Antiguo;"600";"45";"2017-11-01"
idealista;http://www.idealista.com/29678476;"28026";Madrid;Usera;Zofío;"600";"90";"2017-11-01"
idealista;http://www.idealista.com/29681300;"28223";Pozuelo de Alarcón;Somosaguas;Somosaguas;"420";"25";"2017-11-01"
idealista;http://www.idealista.com/29701362;"28915";Leganés;Zarzaquemada;Zarzaquemada;"500";"50";"2017-11-01"
idealista;http://www.idealista.com/29705492;"28220";Majadahonda;Casco Antiguo;;"575";"25";"2017-11-01"
idealista;http://www.idealista.com/29712603;"28001";Madrid;Salamanca;Recoletos;"5000";"132";"2017-11-01"
idealista;http://www.idealista.com/29713172;"28500";Arganda;Centro;;"400";"40";"2017-11-01"
idealista;http://www.idealista.com/29717630;"28936";Móstoles;Este;;"1800";"160";"2017-11-01"
idealista;http://www.idealista.com/29717717;"28034";Madrid;Fuencarral;Tres Olivos - Valverde;"6000";"300";"2017-11-01"
idealista;http://www.idealista.com/29728010;"28011";Madrid;Latina;Puerta del Ángel;"690";"65";"2017-11-01"
idealista;http://www.idealista.com/29730123;"28005";Madrid;Centro;Palacio;"5000";"250";"2017-11-01"
idealista;http://www.idealista.com/29739209;"28029";Madrid;Fuencarral;Pilar;"6900";"148";"2017-11-01"
idealista;http://www.idealista.com/29742574;"28027";Madrid;San Blas;Simancas;"3000";"425";"2017-11-01"
idealista;http://www.idealista.com/29744602;"28017";Madrid;Ciudad Lineal;Ventas;"1500";"120";"2017-11-01"
idealista;http://www.idealista.com/29758712;"28019";Madrid;Carabanchel;Opañel;"1500";"130";"2017-11-01"
idealista;http://www.idealista.com/29766883;"28028";Madrid;Salamanca;Fuente del Berro;"1700";"185";"2017-11-01"
idealista;http://www.idealista.com/29768550;"28936";Móstoles;Este;;"1200";"90";"2017-11-01"
idealista;http://www.idealista.com/29791955;"28044";Madrid;Carabanchel;Buena Vista;"550";"80";"2017-11-01"
idealista;http://www.idealista.com/29795025;"28210";Valdemorillo;Valdemorillo pueblo;;"900";"400";"2017-11-01"
idealista;http://www.idealista.com/29797055;"28003";Madrid;Chamberí;Vallehermoso;"7000";"600";"2017-11-01"
idealista;http://www.idealista.com/29806915;"28320";Pinto;Centro - Ayuntamiento;;"5500";"750";"2017-11-01"
idealista;http://www.idealista.com/29821132;"28770";Colmenar Viejo;Centro;;"500";"80";"2017-11-01"
idealista;http://www.idealista.com/29822301;"28020";Madrid;Tetuán;Cuzco-Castillejos;"15000";"1823";"2017-11-01"
idealista;http://www.idealista.com/29940992;"28020";Madrid;Tetuán;Cuatro Caminos;"7200";"318";"2017-11-01"
idealista;http://www.idealista.com/29949885;"28231";Las Rozas de Madrid;Rozas Centro;La Cañadilla;"3500";"150";"2017-11-01"
idealista;http://www.idealista.com/29949887;"28231";Las Rozas de Madrid;Rozas Centro;La Cañadilla;"350";"26";"2017-11-01"
idealista;http://www.idealista.com/29961668;"28924";Alcorcón;Parque Lisboa - La Paz;Parque Lisboa - La Paz;"2500";"450";"2017-11-01"
idealista;http://www.idealista.com/29964288;"28794";Guadalix de la Sierra;;;"600";"100";"2017-11-01"
idealista;http://www.idealista.com/29964360;"28921";Alcorcón;Centro;Casco Antiguo;"6000";"150";"2017-11-01"
idealista;http://www.idealista.com/29964835;"28002";Madrid;Chamartín;Ciudad Jardín;"8530";"389";"2017-11-01"
idealista;http://www.idealista.com/29975351;"28440";Guadarrama;;;"1200";"320";"2017-11-01"
idealista;http://www.idealista.com/29980403;"28039";Madrid;Tetuán;Bellas Vistas;"1800";"192";"2017-11-01"
idealista;http://www.idealista.com/29983268;"28037";Madrid;San Blas;Simancas;"2500";"170";"2017-11-01"
idealista;http://www.idealista.com/29996099;"28044";Madrid;Carabanchel;Buena Vista;"500";"100";"2017-11-01"
idealista;http://www.idealista.com/29999786;"28049";Madrid;Fuencarral;Montecarmelo;"1200";"124";"2017-11-01"
idealista;http://www.idealista.com/30002956;"28006";Madrid;Salamanca;Castellana;"25000";"200";"2017-11-01"
idealista;http://www.idealista.com/30023148;"28009";Madrid;Retiro;Niño Jesús;"1420";"86";"2017-11-01"
idealista;http://www.idealista.com/30023419;"28009";Madrid;Retiro;Niño Jesús;"1720";"104";"2017-11-01"
idealista;http://www.idealista.com/30023441;"28009";Madrid;Retiro;Niño Jesús;"1060";"64";"2017-11-01"
idealista;http://www.idealista.com/30023490;"28009";Madrid;Retiro;Niño Jesús;"1110";"67";"2017-11-01"
idealista;http://www.idealista.com/30023520;"28009";Madrid;Retiro;Niño Jesús;"5300";"321";"2017-11-01"
idealista;http://www.idealista.com/30041650;"28025";Madrid;Carabanchel;Vista Alegre;"370";"48";"2017-11-01"
idealista;http://www.idealista.com/30041759;"28025";Madrid;Carabanchel;Vista Alegre;"370";"40";"2017-11-01"
idealista;http://www.idealista.com/30044436;"28010";Madrid;Chamberí;Trafalgar;"500";"30";"2017-11-01"
idealista;http://www.idealista.com/30057003;"28100";Alcobendas;Alcobendas Centro;;"700";"75";"2017-11-01"
idealista;http://www.idealista.com/30061124;"28043";Madrid;Ciudad Lineal;Colina;"13800";"1186";"2017-11-01"
idealista;http://www.idealista.com/30070157;"28915";Leganés;Zarzaquemada;Zarzaquemada;"500";"60";"2017-11-01"
idealista;http://www.idealista.com/30078186;"28907";Getafe;El Bercial;;"950";"90";"2017-11-01"
idealista;http://www.idealista.com/30083112;"28807";Alcalá de Henares;San Isidro - Los Almendros;;"650";"70";"2017-11-01"
idealista;http://www.idealista.com/30096833;"28850";Torrejón de Ardoz;Sureste;;"450";"60";"2017-11-01"
idealista;http://www.idealista.com/30099577;"28903";Getafe;Getafe norte;;"600";"80";"2017-11-01"
idealista;http://www.idealista.com/30099758;"28801";Alcalá de Henares;Casco Histórico;;"650";"100";"2017-11-01"
idealista;http://www.idealista.com/30106442;"28350";Ciempozuelos;Casco Antiguo sur;;"550";"90";"2017-11-01"
idealista;http://www.idealista.com/30109431;"28914";Leganés;Las Dehesillas - Vereda de los Estudiantes;Las Dehesillas-Vereda de los Estudiantes;"600";"110";"2017-11-01"
idealista;http://www.idealista.com/30112365;"28915";Leganés;Zarzaquemada;Zarzaquemada;"600";"85";"2017-11-01"
idealista;http://www.idealista.com/30114633;"28342";Valdemoro;Hospital;;"600";"66";"2017-11-01"
idealista;http://www.idealista.com/30117137;"28901";Getafe;Getafe Centro;;"800";"465";"2017-11-01"
idealista;http://www.idealista.com/30124324;"28023";Madrid;Moncloa;Aravaca;"2300";"104";"2017-11-01"
idealista;http://www.idealista.com/30124325;"28224";Pozuelo de Alarcón;Zona Avenida Europa;Zona Avenida Europa;"2945";"179";"2017-11-01"
idealista;http://www.idealista.com/30124328;"28231";Las Rozas de Madrid;El Burgo;El Burgo;"800";"59";"2017-11-01"
idealista;http://www.idealista.com/30124330;"28224";Pozuelo de Alarcón;Zona Avenida Europa;Zona Avenida Europa;"2700";"125";"2017-11-01"
idealista;http://www.idealista.com/30124331;"28220";Majadahonda;Casco Antiguo;;"3000";"153";"2017-11-01"
idealista;http://www.idealista.com/30124335;"28231";Las Rozas de Madrid;El Burgo;El Burgo;"650";"40";"2017-11-01"
idealista;http://www.idealista.com/30124338;"28660";Boadilla del Monte;Sector B;;"4500";"401";"2017-11-01"
idealista;http://www.idealista.com/30124347;"28231";Las Rozas de Madrid;El Burgo;El Burgo;"800";"94";"2017-11-01"
idealista;http://www.idealista.com/30125739;"28440";Guadarrama;;;"1500";"231";"2017-11-01"
idealista;http://www.idealista.com/30125962;"28703";San Sebastián de los Reyes;Centro Urbano;;"2900";"535";"2017-11-01"
idealista;http://www.idealista.com/30126115;"28050";Madrid;Fuencarral;Las Tablas;"2000";"98";"2017-11-01"
idealista;http://www.idealista.com/30127429;"28760";Tres Cantos;Primera Fase - Nuevo Tres Cantos;;"850";"113";"2017-11-01"
idealista;http://www.idealista.com/30169078;"28027";Madrid;San Blas;Salvador;"1500";"80";"2017-11-01"
idealista;http://www.idealista.com/30174392;"28017";Madrid;Ciudad Lineal;Pueblo Nuevo;"600";"55";"2017-11-01"
idealista;http://www.idealista.com/30195418;"28937";Móstoles;Este;;"700";"90";"2017-11-01"
idealista;http://www.idealista.com/30200246;"28037";Madrid;San Blas;Simancas;"3500";"225";"2017-11-01"
idealista;http://www.idealista.com/30200477;"28914";Leganés;Las Dehesillas - Vereda de los Estudiantes;Las Dehesillas-Vereda de los Estudiantes;"1200";"300";"2017-11-01"
idealista;http://www.idealista.com/30206843;"28043";Madrid;Hortaleza;Canillas;"700";"70";"2017-11-01"
idealista;http://www.idealista.com/30216607;"28864";Ajalvir;;;"750";"80";"2017-11-01"
idealista;http://www.idealista.com/30216708;"28220";Majadahonda;Casco Antiguo;;"800";"70";"2017-11-01"
idealista;http://www.idealista.com/30220504;"28014";Madrid;Centro;Huertas-Cortes;"1385";"160";"2017-11-01"
idealista;http://www.idealista.com/30227629;"28020";Madrid;Tetuán;Cuatro Caminos;"2800";"305";"2017-11-01"
idealista;http://www.idealista.com/30229755;"28938";Móstoles;Sur;;"3000";"489";"2017-11-01"
idealista;http://www.idealista.com/30232151;"28037";Madrid;San Blas;Simancas;"4500";"250";"2017-11-01"
idealista;http://www.idealista.com/30240376;"28024";Madrid;Latina;Aluche;"500";"70";"2017-11-01"
idealista;http://www.idealista.com/30255936;"28025";Madrid;Carabanchel;Abrantes;"2000";"200";"2017-11-01"
idealista;http://www.idealista.com/30262153;"28740";Rascafría;;;"450";"60";"2017-11-01"
idealista;http://www.idealista.com/30268750;"28002";Madrid;Chamartín;Prosperidad;"1200";"130";"2017-11-01"
idealista;http://www.idealista.com/30274497;"28042";Madrid;Barajas;Timón;"6000";"500";"2017-11-01"
idealista;http://www.idealista.com/30275339;"28500";Arganda;La Poveda;;"400";"72";"2017-11-01"
idealista;http://www.idealista.com/30276735;"28850";Torrejón de Ardoz;Noreste;;"700";"170";"2017-11-01"
idealista;http://www.idealista.com/30293950;"28053";Madrid;Puente de Vallecas;Entrevías;"2400";"373";"2017-11-01"
idealista;http://www.idealista.com/30313062;"28903";Getafe;Universidad;;"360";"55";"2017-11-01"
idealista;http://www.idealista.com/30321158;"28742";Lozoya;;;"800";"120";"2017-11-01"
idealista;http://www.idealista.com/30333032;"28016";Madrid;Chamartín;Bernabéu-Hispanoamérica;"4500";"230";"2017-11-01"
idealista;http://www.idealista.com/30352631;"28015";Madrid;Chamberí;Gaztambide;"1250";"120";"2017-11-01"
idealista;http://www.idealista.com/30368889;"28400";Collado Villalba;Villalba Estación;;"450";"120";"2017-11-01"
idealista;http://www.idealista.com/30375623;"28100";Alcobendas;Ensanche;;"1300";"161";"2017-11-01"
idealista;http://www.idealista.com/30384072;"28007";Madrid;Retiro;Pacífico;"2900";"270";"2017-11-01"
idealista;http://www.idealista.com/30390191;"28231";Las Rozas de Madrid;Rozas Centro;La Cañadilla;"550";"70";"2017-11-01"
idealista;http://www.idealista.com/30396585;"28670";Villaviciosa de Odón;Centro;;"700";"38";"2017-11-01"
idealista;http://www.idealista.com/30397233;"28522";Rivas-Vaciamadrid;Rivas Futura;;"900";"110";"2017-11-01"
idealista;http://www.idealista.com/30411945;"28944";Fuenlabrada;El Arroyo - La Fuente;;"3000";"650";"2017-11-01"
idealista;http://www.idealista.com/30413036;"28510";Campo Real;;;"525";"140";"2017-11-01"
idealista;http://www.idealista.com/30415351;"28400";Collado Villalba;Parque de la Coruña - Las Suertes;;"500";"85";"2017-11-01"
idealista;http://www.idealista.com/30420702;"28022";Madrid;San Blas;Rejas;"1300";"250";"2017-11-01"
idealista;http://www.idealista.com/30421054;"28044";Madrid;Carabanchel;Buena Vista;"2500";"730";"2017-11-01"
idealista;http://www.idealista.com/30423974;"28003";Madrid;Chamberí;Nuevos Ministerios-Ríos Rosas;"400";"50";"2017-11-01"
idealista;http://www.idealista.com/30428721;"28005";Madrid;Centro;Lavapiés-Embajadores;"1700";"200";"2017-11-01"
idealista;http://www.idealista.com/30431188;"28341";Valdemoro;Restón i - Restón Ii;;"360";"45";"2017-11-01"
idealista;http://www.idealista.com/30465298;"28026";Madrid;Usera;Almendrales;"365";"43";"2017-11-01"
idealista;http://www.idealista.com/30470640;"28045";Madrid;Arganzuela;Chopera;"3000";"640";"2017-11-01"
idealista;http://www.idealista.com/30474239;"28020";Madrid;Tetuán;Cuatro Caminos;"266";"21";"2017-11-01"
idealista;http://www.idealista.com/30484765;"28670";Villaviciosa de Odón;Centro;;"500";"60";"2017-11-01"
idealista;http://www.idealista.com/30485225;"28822";Coslada;Valleaguado - La Cañada;;"450";"22";"2017-11-01"
idealista;http://www.idealista.com/30489276;"28041";Madrid;Villaverde;Los Rosales;"400";"37";"2017-11-01"
idealista;http://www.idealista.com/30489627;"28341";Valdemoro;Centro;;"3500";"360";"2017-11-01"
idealista;http://www.idealista.com/30494994;"28044";Madrid;Carabanchel;Buena Vista;"500";"83";"2017-11-01"
idealista;http://www.idealista.com/30496795;"28850";Torrejón de Ardoz;Sureste;;"2395";"309";"2017-11-01"
idealista;http://www.idealista.com/30497029;"28013";Madrid;Centro;Palacio;"2000";"110";"2017-11-01"
idealista;http://www.idealista.com/30504781;"28803";Alcalá de Henares;Reyes Católicos;;"350";"24";"2017-11-01"
idealista;http://www.idealista.com/30506788;"28014";Madrid;Salamanca;Recoletos;"37500";"1967";"2017-11-01"
idealista;http://www.idealista.com/30506793;"28001";Madrid;Salamanca;Recoletos;"9000";"120";"2017-11-01"
idealista;http://www.idealista.com/30506802;"28001";Madrid;Salamanca;Recoletos;"60000";"475";"2017-11-01"
idealista;http://www.idealista.com/30506825;"28006";Madrid;Salamanca;Castellana;"9000";"550";"2017-11-01"
idealista;http://www.idealista.com/30518804;"28045";Madrid;Arganzuela;Delicias;"4900";"576";"2017-11-01"
idealista;http://www.idealista.com/30535644;"28012";Madrid;Arganzuela;Palos de Moguer;"2600";"170";"2017-11-01"
idealista;http://www.idealista.com/30545992;"28007";Madrid;Retiro;Adelfas;"2300";"130";"2017-11-01"
idealista;http://www.idealista.com/30555996;"28008";Madrid;Moncloa;Argüelles;"8000";"695";"2017-11-01"
idealista;http://www.idealista.com/30565517;"28051";Madrid;Villa de Vallecas;Ensanche de Vallecas - La Gavia;"600";"80";"2017-11-01"
idealista;http://www.idealista.com/30566236;"28921";Alcorcón;Centro;Casco Antiguo;"2800";"550";"2017-11-01"
idealista;http://www.idealista.com/30571232;"28412";Cerceda;;;"900";"130";"2017-11-01"
idealista;http://www.idealista.com/30572521;"28025";Madrid;Carabanchel;Vista Alegre;"250";"29";"2017-11-01"
idealista;http://www.idealista.com/30577197;"28038";Madrid;Puente de Vallecas;Palomeras sureste;"400";"60";"2017-11-01"
idealista;http://www.idealista.com/30584772;"28051";Madrid;Villa de Vallecas;Ensanche de Vallecas - La Gavia;"1025";"75";"2017-11-01"
idealista;http://www.idealista.com/30584818;"28100";Alcobendas;Norte;;"2000";"230";"2017-11-01"
idealista;http://www.idealista.com/30592768;"28051";Madrid;Villa de Vallecas;Ensanche de Vallecas - La Gavia;"520";"70";"2017-11-01"
idealista;http://www.idealista.com/30623368;"28017";Madrid;Ciudad Lineal;Pueblo Nuevo;"550";"70";"2017-11-01"
idealista;http://www.idealista.com/30625957;"28006";Madrid;Salamanca;Castellana;"5000";"337";"2017-11-01"
idealista;http://www.idealista.com/30629462;"28029";Madrid;Tetuán;Ventilla-Almenara;"450";"40";"2017-11-01"
idealista;http://www.idealista.com/30649386;"28223";Pozuelo de Alarcón;Zona Prado de Somosaguas - La Finca;Prado de Somosaguas;"3500";"365";"2017-11-01"
idealista;http://www.idealista.com/30664697;"28043";Madrid;Hortaleza;Conde Orgaz-Piovera;"2200";"180";"2017-11-01"
idealista;http://www.idealista.com/30667751;"28016";Madrid;Chamartín;Bernabéu-Hispanoamérica;"1450";"100";"2017-11-01"
idealista;http://www.idealista.com/30672184;"28805";Alcalá de Henares;Pryconsa - Poligono Europa;;"370";"110";"2017-11-01"
idealista;http://www.idealista.com/30674877;"28017";Madrid;Ciudad Lineal;Pueblo Nuevo;"600";"60";"2017-11-01"
idealista;http://www.idealista.com/30699947;"28022";Madrid;San Blas;Rejas;"350";"20";"2017-11-01"
idealista;http://www.idealista.com/30724195;"28223";Pozuelo de Alarcón;Zona Pueblo;Zona Pueblo;"850";"70";"2017-11-01"
idealista;http://www.idealista.com/30750151;"28100";Alcobendas;Norte;;"1000";"120";"2017-11-01"
idealista;http://www.idealista.com/30750911;"28014";Madrid;Centro;Huertas-Cortes;"2900";"150";"2017-11-01"
idealista;http://www.idealista.com/30754430;"28229";Villanueva del Pardillo;Los Llanos - Valle Pardo;;"1000";"220";"2017-11-01"
idealista;http://www.idealista.com/30761691;"28360";Villaconejos;;;"250";"30";"2017-11-01"
idealista;http://www.idealista.com/30762133;"28026";Madrid;Usera;Moscardó;"2400";"680";"2017-11-01"
idealista;http://www.idealista.com/30776114;"28670";Villaviciosa de Odón;Centro;;"3200";"362";"2017-11-01"
idealista;http://www.idealista.com/30780498;"28500";Arganda;La Poveda;;"1250";"311";"2017-11-01"
idealista;http://www.idealista.com/30786674;"28017";Madrid;Ciudad Lineal;Ventas;"3500";"160";"2017-11-01"
idealista;http://www.idealista.com/30792218;"28006";Madrid;Salamanca;Castellana;"6000";"400";"2017-11-01"
idealista;http://www.idealista.com/30804265;"28907";Getafe;El Bercial;;"750";"100";"2017-11-01"
idealista;http://www.idealista.com/30804278;"28907";Getafe;El Bercial;;"520";"80";"2017-11-01"
idealista;http://www.idealista.com/30811701;"28300";Aranjuez;Centro;;"500";"42";"2017-11-01"
idealista;http://www.idealista.com/30814810;"28007";Madrid;Retiro;Estrella;"2000";"120";"2017-11-01"
idealista;http://www.idealista.com/30816525;"28760";Tres Cantos;Segunda Fase;;"2200";"180";"2017-11-01"
idealista;http://www.idealista.com/30816759;"28918";Leganés;San Nicasio - Campo de Tiro - Solagua;Poza del Agua;"700";"137";"2017-11-01"
idealista;http://www.idealista.com/30821242;"28840";Mejorada del Campo;;;"450";"50";"2017-11-01"
idealista;http://www.idealista.com/30824945;"28025";Madrid;Carabanchel;Puerta Bonita;"620";"80";"2017-11-01"
idealista;http://www.idealista.com/30824967;"28710";El Molar;;;"1000";"301";"2017-11-01"
idealista;http://www.idealista.com/30827876;"28027";Madrid;San Blas;Salvador;"15709";"683";"2017-11-01"
idealista;http://www.idealista.com/30838416;"28341";Valdemoro;Centro;;"3500";"350";"2017-11-01"
idealista;http://www.idealista.com/30838754;"28047";Madrid;Carabanchel;Vista Alegre;"1645";"201";"2017-11-01"
idealista;http://www.idealista.com/30845220;"28300";Aranjuez;Centro;;"800";"100";"2017-11-01"
idealista;http://www.idealista.com/30852359;"28012";Madrid;Centro;Lavapiés-Embajadores;"970";"99";"2017-11-01"
idealista;http://www.idealista.com/30857926;"28911";Leganés;Centro;Casco Antiguo;"1100";"105";"2017-11-01"
idealista;http://www.idealista.com/30865532;"28012";Madrid;Centro;Sol;"5800";"171";"2017-11-01"
idealista;http://www.idealista.com/30882462;"28038";Madrid;Puente de Vallecas;Numancia;"650";"160";"2017-11-01"
idealista;http://www.idealista.com/30884599;"28816";Camarma de Esteruelas;;;"2300";"455";"2017-11-01"
idealista;http://www.idealista.com/30884827;"28816";Camarma de Esteruelas;;;"1900";"500";"2017-11-01"
idealista;http://www.idealista.com/30892961;"28970";Humanes de Madrid;;;"1500";"156";"2017-11-01"
idealista;http://www.idealista.com/30903645;"28840";Mejorada del Campo;;;"550";"95";"2017-11-01"
idealista;http://www.idealista.com/30910987;"28054";Madrid;Carabanchel;Pau de Carabanchel;"500";"55";"2017-11-01"
idealista;http://www.idealista.com/30922202;"28031";Madrid;Villa de Vallecas;Ensanche de Vallecas - La Gavia;"630";"89";"2017-11-01"
idealista;http://www.idealista.com/30922206;"28031";Madrid;Villa de Vallecas;Ensanche de Vallecas - La Gavia;"2400";"361";"2017-11-01"
idealista;http://www.idealista.com/30922209;"28031";Madrid;Villa de Vallecas;Ensanche de Vallecas - La Gavia;"475";"65";"2017-11-01"
idealista;http://www.idealista.com/30922213;"28051";Madrid;Villa de Vallecas;Ensanche de Vallecas - La Gavia;"725";"87";"2017-11-01"
idealista;http://www.idealista.com/30922222;"28021";Madrid;Villaverde;San Cristóbal;"395";"98";"2017-11-01"
idealista;http://www.idealista.com/30922225;"28054";Madrid;Carabanchel;Pau de Carabanchel;"711";"76";"2017-11-01"
idealista;http://www.idealista.com/30922234;"28054";Madrid;Carabanchel;Pau de Carabanchel;"449";"52";"2017-11-01"
idealista;http://www.idealista.com/30939395;"28300";Aranjuez;Centro;;"590";"77";"2017-11-01"
idealista;http://www.idealista.com/30941984;"28821";Coslada;El Puerto;;"500";"70";"2017-11-01"
idealista;http://www.idealista.com/30946912;"28015";Madrid;Chamberí;Gaztambide;"6000";"50";"2017-11-01"
idealista;http://www.idealista.com/30947440;"28029";Madrid;Tetuán;Ventilla-Almenara;"1500";"200";"2017-11-01"
idealista;http://www.idealista.com/30976732;"28901";Getafe;Getafe Centro;;"890";"70";"2017-11-01"
idealista;http://www.idealista.com/30988356;"28400";Collado Villalba;Carlos Ruiz;;"380";"40";"2017-11-01"
idealista;http://www.idealista.com/30994989;"28390";Belmonte de Tajo;;;"600";"530";"2017-11-01"
idealista;http://www.idealista.com/30999084;"28100";Alcobendas;Ensanche;;"900";"90";"2017-11-01"
idealista;http://www.idealista.com/31000220;"28004";Madrid;Centro;Malasaña-Universidad;"969";"50";"2017-11-01"
idealista;http://www.idealista.com/31003755;"28039";Madrid;Tetuán;Bellas Vistas;"1800";"180";"2017-11-01"
idealista;http://www.idealista.com/31004688;"28931";Móstoles;Centro;;"390";"50";"2017-11-01"
idealista;http://www.idealista.com/31019444;"28027";Madrid;Ciudad Lineal;Concepción;"1100";"97";"2017-11-01"
idealista;http://www.idealista.com/31019453;"28029";Madrid;Tetuán;Ventilla-Almenara;"1300";"180";"2017-11-01"
idealista;http://www.idealista.com/31028620;"28017";Madrid;Ciudad Lineal;Ventas;"1300";"95";"2017-11-01"
idealista;http://www.idealista.com/31031889;"28017";Madrid;Ciudad Lineal;Pueblo Nuevo;"1400";"160";"2017-11-01"
idealista;http://www.idealista.com/31033839;"28005";Madrid;Centro;Lavapiés-Embajadores;"8500";"525";"2017-11-01"
idealista;http://www.idealista.com/31034267;"28038";Madrid;Puente de Vallecas;Numancia;"2500";"385";"2017-11-01"
idealista;http://www.idealista.com/31037240;"28002";Madrid;Chamartín;Ciudad Jardín;"448";"24";"2017-11-01"
idealista;http://www.idealista.com/31044679;"28006";Madrid;Salamanca;Castellana;"12000";"310";"2017-11-01"
idealista;http://www.idealista.com/31044715;"28041";Madrid;Usera;San Fermín;"700";"65";"2017-11-01"
idealista;http://www.idealista.com/31056274;"28034";Madrid;Fuencarral;Tres Olivos - Valverde;"1690";"282";"2017-11-01"
idealista;http://www.idealista.com/31075069;"28040";Madrid;Moncloa;Ciudad Universitaria;"800";"120";"2017-11-01"
idealista;http://www.idealista.com/31075919;"28945";Fuenlabrada;Centro;;"360";"38";"2017-11-01"
idealista;http://www.idealista.com/31076590;"28019";Madrid;Carabanchel;San Isidro;"17936";"4735";"2017-11-01"
idealista;http://www.idealista.com/31089259;"28924";Alcorcón;Parque Lisboa - La Paz;Parque Lisboa - La Paz;"550";"30";"2017-11-01"
idealista;http://www.idealista.com/31098927;"28500";Arganda;Zona Industrial;;"1500";"400";"2017-11-01"
idealista;http://www.idealista.com/31099124;"28039";Madrid;Tetuán;Bellas Vistas;"1500";"350";"2017-11-01"
idealista;http://www.idealista.com/31111084;"28008";Madrid;Moncloa;Argüelles;"1165";"132";"2017-11-01"
idealista;http://www.idealista.com/31112805;"28017";Madrid;Ciudad Lineal;Pueblo Nuevo;"950";"150";"2017-11-01"
idealista;http://www.idealista.com/31118217;"28013";Madrid;Centro;Sol;"500";"120";"2017-11-01"
idealista;http://www.idealista.com/31119240;"28701";San Sebastián de los Reyes;Centro Urbano;;"950";"416";"2017-11-01"
idealista;http://www.idealista.com/31119473;"28210";Valdemorillo;Valdemorillo pueblo;;"350";"40";"2017-11-01"
idealista;http://www.idealista.com/31121927;"28012";Madrid;Centro;Sol;"1800";"71";"2017-11-01"
idealista;http://www.idealista.com/31124560;"28701";San Sebastián de los Reyes;Centro Urbano;;"600";"70";"2017-11-01"
idealista;http://www.idealista.com/31126825;"28025";Madrid;Carabanchel;Vista Alegre;"850";"58";"2017-11-01"
idealista;http://www.idealista.com/31131400;"28010";Madrid;Chamberí;Trafalgar;"350";"20";"2017-11-01"
idealista;http://www.idealista.com/31131997;"28047";Madrid;Latina;Aluche;"400";"35";"2017-11-01"
idealista;http://www.idealista.com/31139017;"28922";Alcorcón;Centro;Casco Antiguo;"490";"70";"2017-11-01"
idealista;http://www.idealista.com/31143751;"28850";Torrejón de Ardoz;Noroeste;;"1400";"87";"2017-11-01"
idealista;http://www.idealista.com/31152947;"28043";Madrid;Ciudad Lineal;San Juan Bautista;"7000";"320";"2017-11-01"
idealista;http://www.idealista.com/31165263;"28006";Madrid;Salamanca;Castellana;"5000";"100";"2017-11-01"
idealista;http://www.idealista.com/31166738;"28901";Getafe;San Isidro;;"900";"126";"2017-11-01"
idealista;http://www.idealista.com/31169237;"28029";Madrid;Fuencarral;Pilar;"700";"60";"2017-11-01"
idealista;http://www.idealista.com/31178407;"28231";Las Rozas de Madrid;Rozas Centro;Zona Estación;"700";"150";"2017-11-01"
idealista;http://www.idealista.com/31179693;"28760";Tres Cantos;Segunda Fase;;"500";"58";"2017-11-01"
idealista;http://www.idealista.com/31184953;"28025";Madrid;Carabanchel;Abrantes;"800";"80";"2017-11-01"
idealista;http://www.idealista.com/31186177;"28807";Alcalá de Henares;San Isidro - Los Almendros;;"700";"110";"2017-11-01"
idealista;http://www.idealista.com/31192997;"28223";Pozuelo de Alarcón;Zona Pueblo;Zona Pueblo;"1280";"180";"2017-11-01"
idealista;http://www.idealista.com/31192999;"28223";Pozuelo de Alarcón;Zona Pueblo;Zona Pueblo;"1290";"150";"2017-11-01"
idealista;http://www.idealista.com/31205838;"28017";Madrid;Ciudad Lineal;Pueblo Nuevo;"1320";"233";"2017-11-01"
idealista;http://www.idealista.com/31212471;"28668";Boadilla del Monte;Urb. este - Montepríncipe;;"570";"55";"2017-11-01"
idealista;http://www.idealista.com/31214141;"28015";Madrid;Chamberí;Arapiles;"9000";"740";"2017-11-01"
idealista;http://www.idealista.com/31215840;"28009";Madrid;Retiro;Ibiza;"770";"30";"2017-11-01"
idealista;http://www.idealista.com/31216105;"28039";Madrid;Tetuán;Valdeacederas;"475";"40";"2017-11-01"
idealista;http://www.idealista.com/31217629;"28035";Madrid;Moncloa;Ciudad Universitaria;"1200";"130";"2017-11-01"
idealista;http://www.idealista.com/31219470;"28031";Madrid;Villa de Vallecas;Ensanche de Vallecas - La Gavia;"13100";"991";"2017-11-01"
idealista;http://www.idealista.com/31219746;"28054";Madrid;Carabanchel;Pau de Carabanchel;"4380";"313";"2017-11-01"
idealista;http://www.idealista.com/31219784;"28350";Ciempozuelos;Los Cestos - Belén - Las Eras;;"7600";"761";"2017-11-01"
