"PORTAL";"URL_ANUNCIO";"COD_POSTAL";"MUNICIPIO";"DISTRITO";"BARRIO";"PRECIO";"M2";"FECHA_PROCESADO"
fotocasa;http://www.fotocasa.es/es/san-lorenzo-de-el-escorial/abantos---carmelitas/38828941;"28200";San Lorenzo de el Escorial;Abantos - Carmelitas;;"1000";"300";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/san-lorenzo-de-el-escorial/abantos---carmelitas/38166653;"28200";San Lorenzo de el Escorial;Abantos - Carmelitas;;"1200";"120";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/san-lorenzo-de-el-escorial/abantos---carmelitas/38852058;"28200";San Lorenzo de el Escorial;Abantos - Carmelitas;;"1200";"130";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/38545633;"28100";Alcobendas;Alcobendas Centro;;"700";"90";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/38549433;"28100";Alcobendas;Alcobendas Centro;;"1700";"140";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/38648215;"28100";Alcobendas;Alcobendas Centro;;"600";"120";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/38656876;"28100";Alcobendas;Alcobendas Centro;;"1100";"50";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/38690876;"28100";Alcobendas;Alcobendas Centro;;"1500";"145";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/38756970;"28100";Alcobendas;Alcobendas Centro;;"500";"53";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/38777479;"28100";Alcobendas;Alcobendas Centro;;"1400";"120";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/37210807;"28100";Alcobendas;Alcobendas Centro;;"750";"135";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/37233454;"28100";Alcobendas;Alcobendas Centro;;"700";"50";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/37340655;"28100";Alcobendas;Alcobendas Centro;;"1150";"53";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/37343415;"28100";Alcobendas;Alcobendas Centro;;"700";"55";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/37639707;"28100";Alcobendas;Alcobendas Centro;;"600";"87";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/37655727;"28100";Alcobendas;Alcobendas Centro;;"1200";"286";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/37757781;"28100";Alcobendas;Alcobendas Centro;;"550";"65";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/37812737;"28100";Alcobendas;Alcobendas Centro;;"150";"30";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/37852571;"28100";Alcobendas;Alcobendas Centro;;"3880";"752";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/38058832;"28100";Alcobendas;Alcobendas Centro;;"2500";"180";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/38066397;"28100";Alcobendas;Alcobendas Centro;;"500";"150";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/38078774;"28100";Alcobendas;Alcobendas Centro;;"800";"55";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/38111233;"28100";Alcobendas;Alcobendas Centro;;"1100";"135";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/38151426;"28100";Alcobendas;Alcobendas Centro;;"600";"120";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/38196371;"28100";Alcobendas;Alcobendas Centro;;"3500";"400";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/38311438;"28100";Alcobendas;Alcobendas Centro;;"500";"45";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/38339634;"28100";Alcobendas;Alcobendas Centro;;"800";"140";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/38356426;"28100";Alcobendas;Alcobendas Centro;;"1100";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/34595552;"28100";Alcobendas;Alcobendas Centro;;"1750";"152";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/35155962;"28100";Alcobendas;Alcobendas Centro;;"670";"80";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/35748662;"28100";Alcobendas;Alcobendas Centro;;"1700";"198";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/35889194;"28100";Alcobendas;Alcobendas Centro;;"1400";"190";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/35950332;"28100";Alcobendas;Alcobendas Centro;;"600";"67";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/36018185;"28100";Alcobendas;Alcobendas Centro;;"900";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/36100256;"28100";Alcobendas;Alcobendas Centro;;"900";"100";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/36173527;"28100";Alcobendas;Alcobendas Centro;;"550";"66";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/36193779;"28100";Alcobendas;Alcobendas Centro;;"3700";"571";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/36634571;"28100";Alcobendas;Alcobendas Centro;;"1600";"140";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/36746312;"28100";Alcobendas;Alcobendas Centro;;"1470";"240";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/36811156;"28100";Alcobendas;Alcobendas Centro;;"1200";"226";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/36812060;"28100";Alcobendas;Alcobendas Centro;;"550";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/36842582;"28100";Alcobendas;Alcobendas Centro;;"750";"135";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/36844480;"28100";Alcobendas;Alcobendas Centro;;"3000";"364";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/36933294;"28100";Alcobendas;Alcobendas Centro;;"3500";"385";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/37204011;"28100";Alcobendas;Alcobendas Centro;;"1600";"201";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/2220710;"28100";Alcobendas;Alcobendas Centro;;"300";"50";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/2273401;"28100";Alcobendas;Alcobendas Centro;;"825";"250";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/25799055;"28100";Alcobendas;Alcobendas Centro;;"500";"90";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/25939049;"28100";Alcobendas;Alcobendas Centro;;"450";"56";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/26152536;"28100";Alcobendas;Alcobendas Centro;;"1000";"200";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/26184595;"28100";Alcobendas;Alcobendas Centro;;"550";"150";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/27089192;"28100";Alcobendas;Alcobendas Centro;;"300";"80";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/27347415;"28100";Alcobendas;Alcobendas Centro;;"625";"77";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/29051461;"28100";Alcobendas;Alcobendas Centro;;"1000";"111";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/30057003;"28100";Alcobendas;Alcobendas Centro;;"700";"75";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/31602998;"28100";Alcobendas;Alcobendas Centro;;"850";"114";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/32005047;"28100";Alcobendas;Alcobendas Centro;;"300";"37";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/32006989;"28100";Alcobendas;Alcobendas Centro;;"900";"370";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/32861828;"28100";Alcobendas;Alcobendas Centro;;"1500";"150";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/33216732;"28100";Alcobendas;Alcobendas Centro;;"550";"85";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/33613036;"28100";Alcobendas;Alcobendas Centro;;"2000";"350";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/33649056;"28100";Alcobendas;Alcobendas Centro;;"500";"90";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/33702423;"28100";Alcobendas;Alcobendas Centro;;"1300";"220";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/34361619;"28100";Alcobendas;Alcobendas Centro;;"550";"55";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/34397157;"28100";Alcobendas;Alcobendas Centro;;"500";"120";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/34466577;"28100";Alcobendas;Alcobendas Centro;;"725";"120";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcobendas/alcobendas-centro/34540882;"28100";Alcobendas;Alcobendas Centro;;"1500";"380";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/paracuellos-de-jarama/altos-de-jarama/36160343;"28860";Paracuellos de Jarama;Altos de Jarama;;"670";"119";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/valdemoro/altos-del-olivar---el-caracol/26353868;"28343";Valdemoro;Altos del Olivar - El Caracol;;"1000";"250";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/valdemoro/altos-del-olivar---el-caracol/2220338;"28343";Valdemoro;Altos del Olivar - El Caracol;;"450";"110";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/valdemoro/altos-del-olivar---el-caracol/37966424;"28341";Valdemoro;Altos del Olivar - El Caracol;;"450";"233";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36774198;"28005";Madrid;Arganzuela;Acacias;"1500";"110";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36805071;"28005";Madrid;Arganzuela;Acacias;"1700";"183";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36842617;"28045";Madrid;Arganzuela;Delicias;"420";"11";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36869502;"28045";Madrid;Arganzuela;Delicias;"850";"66";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36885997;"28005";Madrid;Arganzuela;Imperial;"550";"50";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36938346;"28045";Madrid;Arganzuela;Palos de Moguer;"1500";"100";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/37021116;"28045";Madrid;Arganzuela;Legazpi;"7900";"482";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/37032329;"28045";Madrid;Arganzuela;Palos de Moguer;"1600";"65";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/37065057;"28045";Madrid;Arganzuela;Palos de Moguer;"700";"87";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/37119500;"28045";Madrid;Arganzuela;Legazpi;"850";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/37174413;"28005";Madrid;Arganzuela;Imperial;"4500";"517";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/37191885;"28045";Madrid;Arganzuela;Palos de Moguer;"2500";"105";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/2222835;"28045";Madrid;Arganzuela;Chopera;"3500";"1100";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/2269692;"28045";Madrid;Arganzuela;Palos de Moguer;"1800";"135";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/2271091;"28005";Madrid;Arganzuela;Imperial;"1350";"80";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/2315499;"28045";Madrid;Arganzuela;Palos de Moguer;"4000";"550";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/2322453;"28045";Madrid;Arganzuela;Chopera;"1250";"182";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/25218138;"28005";Madrid;Arganzuela;Acacias;"1700";"165";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/25732684;"28005";Madrid;Arganzuela;Acacias;"750";"125";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/25806868;"28005";Madrid;Arganzuela;Acacias;"800";"118";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/26535863;"28045";Madrid;Arganzuela;Delicias;"1200";"150";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/26652126;"28045";Madrid;Arganzuela;Legazpi;"1150";"105";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/26652202;"28045";Madrid;Arganzuela;Legazpi;"1350";"92";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/27863185;"28045";Madrid;Arganzuela;Legazpi;"600";"70";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/27970494;"28045";Madrid;Arganzuela;Chopera;"3500";"680";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/28218881;"28045";Madrid;Arganzuela;Delicias;"500";"25";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/28845274;"28045";Madrid;Arganzuela;Legazpi;"1383";"110";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/28845497;"28045";Madrid;Arganzuela;Delicias;"2700";"300";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/28902662;"28045";Madrid;Arganzuela;Delicias;"7000";"732";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/29375218;"28005";Madrid;Arganzuela;Imperial;"1100";"100";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/29440052;"28045";Madrid;Arganzuela;Delicias;"900";"111";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/30470640;"28045";Madrid;Arganzuela;Chopera;"3000";"640";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/30518804;"28045";Madrid;Arganzuela;Delicias;"4900";"576";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/30535644;"28012";Madrid;Arganzuela;Palos de Moguer;"2600";"170";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/31358232;"28045";Madrid;Arganzuela;Delicias;"120";"35";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/32456170;"28045";Madrid;Arganzuela;Palos de Moguer;"1600";"150";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/32701657;"28045";Madrid;Arganzuela;Legazpi;"1184";"118";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/32712038;"28045";Madrid;Arganzuela;Chopera;"800";"65";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/32740538;"28045";Madrid;Arganzuela;Delicias;"7095";"473";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/32804990;"28045";Madrid;Arganzuela;Palos de Moguer;"390";"15";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/33034622;"28005";Madrid;Arganzuela;Imperial;"400";"17";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/33227196;"28045";Madrid;Arganzuela;Legazpi;"1900";"313";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/33886202;"28045";Madrid;Arganzuela;Palos de Moguer;"1500";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/33939911;"28005";Madrid;Arganzuela;Imperial;"1990";"342";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/33955412;"28045";Madrid;Arganzuela;Palos de Moguer;"1200";"80";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/34022703;"28045";Madrid;Arganzuela;Legazpi;"2500";"360";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/34357299;"28005";Madrid;Arganzuela;Acacias;"1200";"68";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/34405081;"28045";Madrid;Arganzuela;Legazpi;"1000";"90";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/34533619;"28045";Madrid;Arganzuela;Legazpi;"1705";"201";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/37787287;"28012";Madrid;Arganzuela;Acacias;"2500";"260";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/37831266;"28045";Madrid;Arganzuela;Palos de Moguer;"2000";"200";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/37845880;"28045";Madrid;Arganzuela;Chopera;"2400";"277";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/37872054;"28045";Madrid;Arganzuela;Legazpi;"1880";"164";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/37885288;"28005";Madrid;Arganzuela;Imperial;"1200";"80";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/37896584;"28005";Madrid;Arganzuela;Imperial;"1000";"80";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/37914235;"28005";Madrid;Arganzuela;Imperial;"450";"40";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/37945232;"28045";Madrid;Arganzuela;Delicias;"650";"41";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/37945793;"28005";Madrid;Arganzuela;Imperial;"2500";"160";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/37985423;"28045";Madrid;Arganzuela;Palos de Moguer;"4500";"242";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38026421;"28045";Madrid;Arganzuela;Palos de Moguer;"1300";"80";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38063463;"28005";Madrid;Arganzuela;Acacias;"2200";"130";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38068262;"28045";Madrid;Arganzuela;Legazpi;"1700";"280";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38091986;"28045";Madrid;Arganzuela;Palos de Moguer;"600";"38";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38143505;"28005";Madrid;Arganzuela;Imperial;"3500";"200";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38230279;"28045";Madrid;Arganzuela;Chopera;"750";"85";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38249402;"28026";Madrid;Arganzuela;Chopera;"900";"80";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38281970;"28045";Madrid;Arganzuela;Chopera;"1250";"182";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38321799;"28045";Madrid;Arganzuela;Chopera;"425";"50";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38340602;"28005";Madrid;Arganzuela;Acacias;"1500";"100";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38344915;"28045";Madrid;Arganzuela;Palos de Moguer;"1000";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38380220;"28005";Madrid;Arganzuela;Imperial;"4500";"400";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38382256;"28045";Madrid;Arganzuela;Delicias;"1500";"157";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38384376;"28012";Madrid;Arganzuela;Palos de Moguer;"1700";"160";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38403353;"28005";Madrid;Arganzuela;Acacias;"700";"91";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38423226;"28045";Madrid;Arganzuela;Palos de Moguer;"1100";"90";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38436389;"28045";Madrid;Arganzuela;Legazpi;"5000";"180";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38436590;"28045";Madrid;Arganzuela;Delicias;"810";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38440077;"28045";Madrid;Arganzuela;Chopera;"1300";"165";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/34869690;"28005";Madrid;Arganzuela;Acacias;"2200";"381";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/34907420;"28045";Madrid;Arganzuela;Legazpi;"1900";"340";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/35141511;"28005";Madrid;Arganzuela;Acacias;"580";"25";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/35143718;"28045";Madrid;Arganzuela;Delicias;"3500";"199";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/35160986;"28045";Madrid;Arganzuela;Delicias;"1300";"70";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/35359119;"28045";Madrid;Arganzuela;Palos de Moguer;"3000";"161";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/35411552;"28045";Madrid;Arganzuela;Legazpi;"1800";"130";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/35489397;"28005";Madrid;Arganzuela;Imperial;"4950";"600";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/35501502;"28005";Madrid;Arganzuela;Acacias;"4200";"100";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/35541437;"28045";Madrid;Arganzuela;Chopera;"3000";"650";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/35727394;"28005";Madrid;Arganzuela;Imperial;"800";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/35832847;"28005";Madrid;Arganzuela;Imperial;"1000";"132";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/35832884;"28045";Madrid;Arganzuela;Delicias;"2990";"350";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/35923505;"28045";Madrid;Arganzuela;Chopera;"2000";"110";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/35935953;"28045";Madrid;Arganzuela;Chopera;"1150";"120";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/35955525;"28005";Madrid;Arganzuela;Imperial;"1990";"342";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/35957807;"28005";Madrid;Arganzuela;Imperial;"2500";"155";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/35968767;"28045";Madrid;Arganzuela;Delicias;"3000";"100";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36077512;"28045";Madrid;Arganzuela;Delicias;"3500";"200";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36193629;"28045";Madrid;Arganzuela;Legazpi;"850";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36224756;"28005";Madrid;Arganzuela;Imperial;"3500";"160";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36225504;"28045";Madrid;Arganzuela;Delicias;"650";"18";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36292275;"28005";Madrid;Arganzuela;Imperial;"600";"50";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36309452;"28045";Madrid;Arganzuela;Legazpi;"1100";"100";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36441681;"28045";Madrid;Arganzuela;Delicias;"3900";"260";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36462824;"28045";Madrid;Arganzuela;Legazpi;"600";"72";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36499726;"28045";Madrid;Arganzuela;Legazpi;"2100";"313";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36511180;"28045";Madrid;Arganzuela;Delicias;"700";"100";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36528179;"28045";Madrid;Arganzuela;Legazpi;"850";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36579893;"28045";Madrid;Arganzuela;Delicias;"1300";"95";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36603805;"28045";Madrid;Arganzuela;Chopera;"6500";"534";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36646516;"28005";Madrid;Arganzuela;Acacias;"500";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/36706735;"28045";Madrid;Arganzuela;Chopera;"500";"15";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38456433;"28005";Madrid;Arganzuela;Imperial;"475";"51";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38459473;"28045";Madrid;Arganzuela;Legazpi;"1705";"133";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38469454;"28005";Madrid;Arganzuela;Imperial;"4500";"515";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38476638;"28045";Madrid;Arganzuela;Legazpi;"10500";"800";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38478518;"28005";Madrid;Arganzuela;Acacias;"1200";"70";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/arganzuela/38515281;"28045";Madrid;Arganzuela;Chopera;"600";"40";"2017-11-01"
